index,price
1060,478298.184873
1061,490581.779838
1062,444452.20622
1063,404755.809465
1064,541365.264231
1065,522081.629517
1066,509078.95353
1067,462404.792762
1068,487603.430291
1069,499123.352706
1070,428112.646587
1071,437252.455885
1072,427613.265332
1073,476543.262794
1074,519311.624481
1075,523754.783256
1076,476385.263024
1077,504294.820303
1078,375675.492345
1079,426177.001275
1080,373447.320947
1081,371455.412285
1082,400085.993921
1083,385945.040473
1084,418364.870333
1085,402338.417236
1086,418036.631663
1087,419558.902706
1088,409648.167404
1089,477950.61433
1090,463748.660766
1091,446439.903254
1092,479023.159482
1093,447898.753981
1094,445733.650623
1095,432505.889171
1096,448110.417883
1097,544401.487383
1098,538196.729895
1099,426072.262088
1100,450984.629197
1101,415677.808114
1102,598051.80745
1103,420849.842645
1104,388331.558773
1105,586790.141144
1106,406229.905869
1107,748831.07703
1108,544099.74037
1109,612338.440077
1110,603186.4925
1111,615855.643622
1112,623845.448831
1113,631754.217573
1114,559002.716037
1115,489629.456589
1116,549805.212978
1117,224030.801887
1118,308260.385625
1119,278616.602211
1120,254452.700899
1121,292000.143609
1122,281577.776197
1123,358675.422058
1124,297747.07566
1125,330678.753215
1126,354179.94519
1127,346094.187664
1128,384037.803362
1129,337257.763619
1130,362576.611651
1131,337257.763619
1132,410730.635617
1133,396670.943867
1134,315386.509683
1135,271318.801713
1136,278811.172603
1137,282113.114846
1138,313930.986529
1139,823189.851162
1140,569021.342125
1141,735116.307782
1142,710034.436527
1143,622260.249572
1144,627389.353607
1145,553374.083217
1146,619533.667905
1147,669950.070056
1148,781846.248876
1149,626304.167831
1150,766430.758447
1151,769997.612386
1152,717387.740539
1153,692132.913991
1154,1009803.06197
1155,981260.90858
1156,853720.223595
1157,865147.61444
1158,682608.296632
1159,840845.02138
1160,921434.757957
1161,350083.332203
1162,359407.257957
1163,357429.830573
1164,406085.898455
1165,384059.598723
1166,324120.532711
1167,317542.41702
1168,327451.189814
1169,325889.232379
1170,353562.553228
1171,352433.024446
1172,363322.505872
1173,364826.804492
1174,326307.942346
1175,312450.601414
1176,342791.137387
1177,341761.770579
1178,356659.31814
1179,357040.06069
1180,332120.182753
1181,333873.794124
1182,310973.450875
1183,366782.487583
1184,412234.69872
1185,444320.704842
1186,420200.993911
1187,392070.696425
1188,382177.917754
1189,347255.518657
1190,443892.02314
1191,427292.404935
1192,427292.404935
1193,424717.891426
1194,424262.309635
1195,401335.268906
1196,411428.245637
1197,392856.53674
1198,455975.835422
1199,457713.622014
1200,542365.056647
1201,468947.466821
1202,504564.629681
1203,267543.72348
1204,268350.019849
1205,317771.30164
1206,351471.281216
1207,353495.718013
1208,359461.754419
1209,344777.590642
1210,360184.184693
1211,352525.974438
1212,344777.590642
1213,343107.35493
1214,364096.417931
1215,385569.862718
1216,364838.435473
1217,339760.562776
1218,471885.216209
1219,465636.048656
1220,313866.107004
1221,454356.389391
1222,353389.874033
1223,429028.098717
1224,371691.673512
1225,427769.487018
1226,430873.544009
1227,417922.383371
1228,430971.22061
1229,443829.12783
1230,431994.273428
1231,432006.325434
1232,430205.293647
1233,519625.891312
1234,460283.394279
1235,370791.657783
1236,381593.889885
1237,411589.4541
1238,390174.169248
1239,390185.393381
1240,383813.948134
1241,398482.634672
1242,423106.922565
1243,344218.559081
1244,408875.624473
1245,399355.487749
1246,405322.504319
1247,440617.054793
1248,426325.843563
1249,415073.808075
1250,440838.768418
1251,443300.083313
1252,437190.496356
1253,416168.366664
1254,445237.480948
1255,340967.624288
1256,361757.560024
1257,331119.290121
1258,379254.715261
1259,384044.465014
1260,374244.401573
1261,329818.987478
1262,361972.118361
1263,374638.361548
1264,508012.455322
1265,446743.029411
1266,508870.218006
1267,517922.010669
1268,396176.801771
1269,418926.504503
1270,407851.829255
1271,384779.58121
1272,422651.32136
1273,410275.167491
1274,424861.705748
1275,386996.938829
1276,440452.648232
1277,440452.648232
1278,396694.403248
1279,556251.608114
1280,476963.202011
1281,507304.886967
1282,457019.763233
1283,463826.131206
1284,455407.741552
1285,451634.646156
1286,416776.842133
1287,454500.741467
1288,426905.253362
1289,449356.056663
1290,449707.717942
1291,435325.656064
1292,432767.193354
1293,452451.462364
1294,430982.850153
1295,435776.300871
1296,442562.387362
1297,543802.11095
1298,525040.691068
1299,404069.64662
1300,428259.092922
1301,412656.713826
1302,441069.08969
1303,437554.439197
1304,377396.033962
1305,410002.278659
1306,367780.64827
1307,368867.303739
1308,430022.428832
1309,462011.448151
1310,495244.947534
1311,501924.215806
1312,509213.631565
1313,496398.039942
1314,557470.135028
1315,559977.265204
1316,542521.595313
1317,462930.691882
1318,487001.304465
1319,510300.512218
1320,618491.814282
1321,553970.160684
1322,643566.089645
1323,516300.587677
1324,588229.218382
1325,490091.351765
1326,485326.188537
1327,551842.16939
1328,586801.993677
1329,499030.126475
1330,352103.465075
1331,349019.245
1332,316492.92531
1333,317453.840183
1334,333177.800242
1335,310031.533939
1336,306188.446247
1337,365518.290966
1338,346012.34081
1339,607732.358294
1340,492310.966946
1341,579157.528749
1342,568978.832862
1343,565720.548451
1344,459415.86908
1345,432807.546414
1346,477815.118591
1347,343421.518475
1348,418876.899659
1349,687222.093117
1350,631643.76475
1351,632611.84092
1352,646872.987729
1353,480231.620992
1354,494727.401156
1355,516099.82487
1356,677755.87217
1357,704555.04368
1358,676066.050038
1359,675275.425302
1360,334790.743212
1361,294923.691163
1362,331380.632271
1363,378599.230279
1364,351686.941801
1365,354210.76656
1366,333635.98404
1367,338473.48725
1368,357120.686312
1369,328582.808979
1370,340229.939306
1371,339331.77059
1372,331638.131034
1373,330331.426089
1374,308242.063056
1375,296062.143862
1376,324713.612635
1377,575768.213365
1378,599497.111366
1379,464736.401865
1380,469241.49075
1381,445195.213742
1382,410713.263087
1383,476399.433046
1384,471937.575784
1385,490477.035789
1386,427258.936003
1387,401992.109282
1388,474300.955024
1389,460759.188103
1390,415362.403876
1391,480081.210404
1392,476567.940455
1393,416396.576516
1394,452051.151688
1395,396895.469193
1396,395922.601152
1397,403967.137336
1398,413465.161965
1399,405832.339626
1400,452223.405763
1401,378300.958015
1402,412113.187995
1403,353879.939232
1404,388027.39986
1405,425077.70472
1406,427997.862875
1407,437491.012183
1408,442207.815901
1409,443351.674596
1410,400148.702029
1411,420522.883433
1412,414012.437499
1413,411493.635098
1414,364248.050378
1415,433104.884037
1416,448227.249944
1417,429380.063318
1418,435538.329778
1419,418893.913169
1420,726560.778208
1421,730518.448216
1422,525760.048812
1423,526068.426631
1424,508693.680371
1425,491369.723329
1426,517296.318122
1427,592753.964604
1428,519048.514918
1429,486110.968058
1430,499840.380521
1431,497606.519075
1432,664293.893241
1433,720729.946899
1434,546103.896821
1435,452656.633902
1436,527001.466618
1437,497150.447759
1438,531205.503363
1439,481185.801577
1440,542716.676483
1441,530139.702575
1442,483753.572978
1443,491107.203152
1444,544498.767298
1445,529258.229833
1446,533229.040087
1447,545145.007244
1448,521411.65299
1449,541485.979237
1450,487243.353095
1451,732004.246818
1452,717963.726751
1453,708738.603772
1454,692615.256841
1455,731966.357287
1456,630699.400952
1457,610799.660879
1458,724244.957092
1459,594992.74438
1460,697447.673031
1461,611547.096317
1462,567061.804583
1463,662869.982155
1464,646335.572434
1465,745098.740054
1466,202764.075012
1467,217523.782627
1468,221468.674199
1469,227991.299364
1470,250713.757608
1471,327689.014294
1472,292060.12416
1473,298926.490061
1474,289276.279045
1475,293823.817375
1476,284063.351834
1477,282585.844351
1478,303405.267287
1479,290351.207393
1480,322564.014154
1481,277112.261916
1482,273147.539903
1483,269771.863041
1484,276602.970616
1485,278747.300507
1486,270528.435884
1487,270592.096538
1488,277600.765856
1489,304644.675128
1490,277382.901064
1491,421674.931895
1492,418589.648329
1493,423227.871446
1494,295942.702599
1495,277260.846004
1496,297522.580069
1497,282576.4822
1498,445127.667382
1499,439609.884599
1500,497436.877309
1501,862309.699733
1502,767954.9753
1503,743793.730669
1504,743450.119235
1505,811361.055331
1506,769252.14721
1507,796178.985029
1508,775767.139657
1509,811361.055331
1510,652823.893835
1511,492007.955938
1512,742510.094886
1513,560426.296147
1514,689231.104092
1515,635334.597545
1516,345311.118761
1517,338087.715546
1518,355669.847774
1519,353057.883316
1520,351404.268547
1521,442089.74646
1522,774582.01977
1523,716399.204431
1524,396827.381443
1525,632447.52905
1526,521503.197669
1527,558587.986989
1528,883586.74144
1529,984345.623913
1530,890588.372402
1531,821203.334228
1532,906762.274775
1533,895035.840043
1534,939455.812195
1535,696839.123251
1536,912048.077978
1537,893820.16932
1538,635945.693109
1539,694132.583539
1540,537542.342681
1541,533830.594634
1542,666121.905724
1543,781106.446226
1544,881825.855271
1545,254180.764199
1546,254180.764199
1547,238312.520482
1548,235902.313479
1549,250723.944346
1550,237853.493471
1551,252137.586625
1552,305029.291476
1553,236221.361015
1554,333119.032419
1555,310417.342605
1556,270995.744481
1557,276136.31102
1558,278720.00689
1559,288873.104342
1560,282803.254089
1561,307353.291739
1562,311946.893967
1563,297392.478541
1564,310562.220506
1565,423758.757764
1566,374184.749211
1567,427619.470802
1568,361010.431828
1569,389898.928323
1570,361010.431828
1571,382362.88705
1572,333611.295262
1573,323426.184438
1574,329831.658666
1575,323292.847119
1576,346442.760071
1577,350207.487626
1578,327096.962758
1579,341133.475805
1580,341153.165797
1581,319173.421474
1582,335055.772741
1583,344444.737633
1584,331008.094485
1585,306293.620517
1586,422538.424565
1587,339486.251135
1588,376443.581208
1589,385267.402382
1590,364515.227943
1591,329949.878611
1592,353548.623407
1593,304719.277206
1594,361321.477132
1595,349347.281534
1596,355412.694898
1597,358102.898531
1598,337666.658962
1599,322139.681715
1600,314396.363514
1601,340407.983729
1602,344347.723627
1603,367343.367079
1604,353923.724511
1605,337542.630136
1606,366141.675267
1607,359676.910043
1608,374268.980656
1609,358250.798728
1610,356759.895768
1611,343690.972215
1612,366471.063806
1613,334171.19344
1614,345786.272984
1615,371934.0822
1616,357507.742367
1617,346483.176826
1618,337441.209429
1619,317387.534081
1620,341226.711582
1621,357073.035221
1622,346388.295481
1623,353243.847975
1624,345672.253736
1625,375643.794279
1626,379141.876929
1627,395903.755316
1628,464092.964311
1629,440453.818335
1630,389840.654465
1631,382845.34958
1632,398004.957298
1633,411953.167946
1634,399629.605432
1635,425983.934924
1636,439326.466361
1637,450988.594119
1638,456862.095731
1639,422935.602597
1640,387036.513633
1641,392420.828875
1642,404634.761161
1643,424451.042061
1644,416214.914549
1645,451951.392629
1646,407592.295843
1647,439056.648765
1648,400377.274077
1649,420851.684183
1650,412523.595115
1651,406054.751232
1652,377810.531598
1653,417710.196633
1654,374341.834986
1655,395557.815983
1656,409239.237711
1657,409239.237711
1658,422086.868585
1659,421599.098465
1660,434416.897757
1661,417225.752885
1662,432582.71655
1663,381251.353814
1664,479397.25509
