index,price
3931,2062508.60354
3932,2768847.68623
3933,2219770.64139
3934,848488.035315
3935,1213118.2793
3936,3516175.80221
3937,825508.990426
3938,949531.704599
3939,1122014.16229
3940,1608239.33547
3941,1507213.05295
3942,1491396.8458
3943,1549982.06606
3944,1060935.74242
3945,3587318.76576
3946,817168.851182
3947,3630471.80428
3948,5565976.5306
3949,734200.683531
3950,2211752.44422
3951,1279343.27425
3952,1991973.12106
3953,1076487.5368
3954,988589.992844
3955,1277082.48417
3956,932846.182454
3957,1406478.69218
3958,1862669.08878
3959,2262436.9357
3960,1210768.32702
3961,1691374.54492
3962,899976.393619
3963,1181544.73363
3964,2088567.417
3965,2767978.237
3966,1060063.34879
3967,1258480.93847
3968,877365.898638
3969,1278894.53912
3970,1263577.69941
3971,1821270.4083
3972,750433.13285
3973,2993265.2178
3974,845588.052239
3975,893530.647052
3976,1203719.01298
3977,1009525.46421
3978,7120809.60433
3979,2720787.98261
3980,699697.389864
3981,2675187.8212
3982,6182265.19176
3983,1781359.81596
3984,1517081.9507
3985,1514844.93501
3986,1150174.0526
3987,3434219.87899
3988,1379381.96866
3989,2618440.32798
3990,1630058.24175
3991,2190035.98992
3992,710401.245402
3993,1717529.37279
3994,4214703.01369
3995,1115008.40145
3996,6517612.4509
3997,1018670.94557
3998,590085.42423
3999,6384491.20947
4000,3042321.80088
4001,829568.541156
4002,1068290.78019
4003,2579685.00589
4004,1568277.04579
4005,5347694.35221
4006,1008328.03429
4007,1775194.02026
4008,3874296.64712
4009,1158690.227
4010,3212070.52583
4011,1675551.54864
4012,2123704.73413
4013,1134061.16849
4014,1570090.48919
4015,918792.3189
4016,1086764.84768
4017,1145867.49231
4018,596584.358729
4019,1845403.15851
4020,1052072.18819
4021,2677572.18731
4022,802086.032856
4023,967594.293271
4024,2118320.09954
4025,1515420.58581
4026,994389.640928
4027,1303699.64514
4028,1547858.6008
4029,854068.020214
4030,4381945.89415
4031,4002044.81437
4032,2947833.32674
4033,7358477.00611
4034,1839488.93738
4035,1266370.79811
4036,862471.412719
4037,4009446.98837
4038,800707.70741
4039,527892.543271
4040,1368684.60748
4041,556013.518969
4042,1041145.67199
4043,769753.982818
4044,1810633.3413
4045,2185709.83917
4046,2805588.37249
4047,2404999.38666
4048,991520.686819
4049,2029277.05399
4050,3823189.95479
4051,4063337.27019
4052,1654168.20188
4053,6513246.50471
4054,815321.080983
4055,1009216.93177
4056,1066493.61636
4057,1406017.2847
4058,2446276.67901
4059,1862311.07193
4060,3027379.89434
4061,2325020.50266
4062,600488.989829
4063,793058.140655
4064,1703057.8036
4065,942480.29437
4066,916986.279179
4067,1473322.59205
4068,1632516.04596
4069,1342909.8383
4070,792049.861087
4071,861482.426032
4072,759406.01509
4073,567566.338536
4074,1733909.31835
4075,2438278.35137
4076,3356046.96332
4077,1042564.17859
4078,1448687.56406
4079,20950210.8363
4080,1667873.47735
4081,2907799.88906
4082,813177.400628
4083,2542067.58335
4084,1082296.46142
4085,1442427.85722
4086,1227803.62293
4087,6376849.28248
4088,1380662.79651
4089,1050066.59255
4090,955420.943991
4091,1893903.0851
4092,873130.109562
4093,2896192.67699
4094,2446512.10056
4095,2537311.13962
4096,1195774.11358
4097,4612304.72907
4098,1213695.35538
4099,1087550.19464
4100,3277029.25411
4101,1843665.76081
4102,795738.067509
4103,1774176.87529
4104,3881547.22
4105,844065.690623
4106,758573.46627
4107,2595339.20419
4108,895213.59369
4109,543160.443737
4110,2629287.75544
4111,2474584.36595
4112,3472619.5095
4113,502089.443614
4114,1401019.08743
4115,2919844.26457
4116,1177893.18416
4117,1264865.99246
4118,1548177.9604
4119,2762040.98187
4120,3059091.46694
4121,1318122.74651
4122,1165006.407
4123,1776894.38846
4124,1084312.94082
4125,1470570.98915
4126,1396822.1321
4127,8164990.17152
4128,2410371.91983
4129,510092.078049
4130,962214.283815
4131,2637746.65001
4132,714355.75291
4133,3727793.72507
4134,1048170.16029
4135,1106113.66552
4136,4397196.16152
4137,1092855.3593
4138,10119352.8692
4139,3049965.12638
4140,2470461.219
4141,2975055.29998
4142,952509.796244
4143,958519.813121
4144,4714224.95369
4145,3083175.69163
4146,2845135.50486
4147,1617722.40353
4148,2046255.60775
4149,1963435.29213
4150,4440199.4581
4151,1605340.03914
4152,1667180.21711
4153,1644694.62185
4154,586332.525042
4155,761080.945597
4156,2886184.17798
4157,1746712.59137
4158,3088674.09874
4159,1243635.55837
4160,1097567.47022
4161,2167369.40552
4162,1762850.36782
4163,2320907.78235
4164,1488294.42514
4165,1118409.03012
4166,1491651.67676
4167,1520251.72688
4168,2637192.75001
4169,2314193.77631
4170,1018300.97014
4171,696718.497689
4172,2468025.1646
4173,2091143.26351
4174,1205413.60215
4175,1645414.58693
4176,1091951.04143
4177,4587060.1351
4178,4555270.87315
4179,1542260.54392
4180,2776545.96796
4181,835102.077958
4182,1259346.61922
4183,7131120.02174
4184,1701302.50182
4185,978478.376236
4186,1037461.42694
4187,4542870.05826
4188,2693186.40682
4189,934975.724135
4190,1031962.43725
4191,1261967.33211
4192,2127674.0975
4193,1273099.29474
4194,1698268.21607
4195,1451080.71642
4196,1376426.65646
4197,1852003.05445
4198,1141758.38081
4199,5851287.10978
4200,6044266.29048
4201,990340.364053
4202,1486492.30481
4203,3150502.39327
4204,1628527.0608
4205,2159886.85361
4206,1886641.5786
4207,2481539.874
4208,3571172.74864
4209,1302566.58758
4210,729080.562455
4211,1824522.87804
4212,2100467.09562
4213,1325474.00894
4214,4648278.10652
4215,959039.411211
4216,1451450.89414
4217,948821.516545
4218,1403786.45512
4219,1675940.15814
4220,1855677.63621
4221,913189.507818
4222,6847747.50386
4223,3920569.03206
4224,1538465.25368
4225,725042.834939
4226,790453.14984
4227,7312397.78445
4228,2006793.6022
4229,656980.256375
4230,2710093.0442
4231,4156672.98864
4232,3087967.39434
4233,2712509.82707
4234,971678.840211
4235,2139647.01323
4236,2646411.27854
4237,1475886.61169
4238,2023883.56156
4239,1572307.10235
4240,967230.533901
4241,1824950.27055
4242,950649.517706
4243,2984082.19955
4244,2559501.50481
4245,2126131.22597
4246,1169936.47387
4247,1237666.6486
4248,1420689.84506
4249,2553040.51935
4250,1311459.28764
4251,1711202.77228
4252,922722.712608
4253,1140455.99941
4254,1655025.89251
4255,966984.67905
4256,1720430.06429
4257,2189723.34428
4258,1236856.23689
4259,1574805.9952
4260,2655973.83518
4261,1991138.09836
4262,827434.440502
4263,7607194.52955
4264,3413050.1184
4265,8953740.72996
4266,4931358.24679
4267,2286431.79461
4268,3346729.99788
4269,1881641.13871
4270,2924522.28273
4271,2806068.85287
4272,1030695.80453
4273,2559485.5954
4274,1416942.2621
4275,1962232.7426
4276,1065490.44743
4277,2479101.47636
4278,1111843.64621
4279,1893151.96792
4280,1444758.97025
4281,859156.791821
4282,689061.485623
4283,5057008.48012
4284,6142435.13569
4285,1719512.44673
4286,2148516.9798
4287,7020951.36758
4288,1671910.00306
4289,5738467.26763
4290,1662980.35906
4291,2269927.98259
4292,772845.593998
4293,1461230.75957
4294,1419461.21745
4295,1060440.95546
4296,1661585.07498
4297,5455070.83937
4298,1236066.78217
4299,1025905.03494
4300,559109.168381
4301,3337196.97699
4302,799698.525693
4303,2316026.78144
4304,2211187.22752
4305,3276692.10735
4306,2702510.83151
4307,2359461.06763
4308,804124.22114
4309,1428818.46418
4310,2948953.58945
4311,3178479.88494
4312,1159228.39775
4313,714637.807546
4314,1787749.95775
4315,4409790.11938
4316,952713.152245
4317,1052664.82724
4318,4093862.28008
4319,1911027.1285
4320,841784.519551
4321,799345.647439
4322,862655.099659
4323,2907634.33404
4324,3634828.26934
4325,1013650.24403
4326,1726151.65129
4327,1192721.8813
4328,639274.609612
4329,2153213.47604
4330,1454714.34678
4331,2525904.30458
4332,2857638.36462
4333,3221866.8889
4334,1084993.5846
4335,1103543.47828
4336,1296039.3193
4337,1684689.94088
4338,1303682.30205
4339,825374.88832
4340,2532534.63343
4341,3260776.67805
4342,5403838.57338
4343,2859365.84249
4344,941864.115127
4345,1251379.79001
4346,755044.918954
4347,3034260.61884
4348,1303140.58331
4349,698850.75658
4350,1020383.61467
4351,1556843.15754
4352,846802.231774
4353,1309317.99623
4354,1339438.77194
4355,2200843.39822
4356,1434983.53776
4357,1872372.24241
4358,668316.793418
4359,1542048.39714
4360,3830607.49165
4361,7414328.69587
4362,7501606.95481
4363,7457805.70143
4364,2261735.32786
4365,1610618.63181
4366,1351174.91087
4367,1104531.28507
4368,816060.740432
4369,972553.459812
4370,1284296.28731
4371,1543563.10594
4372,1117436.58504
4373,1403128.128
4374,634258.425029
4375,863297.272342
4376,880312.046149
4377,2722393.0385
4378,7460509.3184
4379,3966593.2622
4380,9085097.42282
4381,1421923.91873
4382,853518.133178
4383,930489.161474
4384,1890522.39651
4385,1410740.96232
4386,823889.548848
4387,1958804.82822
4388,966336.541576
4389,3953213.39327
4390,1216714.27099
4391,3033137.57978
4392,2583873.67759
4393,989248.584289
4394,1344364.87903
4395,2452300.09078
4396,2083720.23818
4397,1027947.27883
4398,824307.366348
4399,2652314.85237
4400,1251088.19171
4401,1010113.61209
4402,1372994.66044
4403,1044544.5078
4404,1257580.8259
4405,3000740.90651
4406,6093178.17901
4407,1062087.26527
4408,908774.145297
4409,2307756.71697
4410,866715.020858
4411,1004119.97243
4412,1395945.41724
4413,2931415.75984
4414,993863.946337
4415,1280403.7026
4416,2141682.45784
4417,928543.752622
4418,2862401.90226
4419,10050481.6244
4420,2826667.51076
4421,2421354.35748
4422,2050433.59362
4423,834607.361858
4424,2511712.03916
4425,1008198.69496
4426,843507.535683
4427,2347293.72698
4428,1333324.10462
4429,1506607.79971
4430,1022597.06727
4431,645089.732772
4432,529202.188087
4433,1410740.68988
4434,4967323.35965
4435,875297.082807
4436,1770969.46107
4437,1353532.06884
4438,1370602.63842
4439,2672869.91077
4440,568583.95263
4441,3196819.42797
4442,2841393.90203
4443,2834247.29234
4444,2887144.11229
4445,2529306.02635
4446,1632896.00807
4447,1577760.84862
4448,3462793.81701
4449,1494864.78158
4450,844538.178287
4451,1403453.20021
4452,2898250.9898
4453,2902001.47182
4454,1440752.95962
4455,672620.063051
4456,1234079.3777
4457,1953582.3416
4458,942867.064859
4459,1927352.45548
4460,1388527.57318
4461,1560698.43561
4462,994961.688837
4463,1907777.99442
4464,1435799.64254
4465,3071395.85858
4466,2198328.17675
4467,1311286.46649
4468,1734768.09835
4469,1205943.89741
4470,1408889.97007
4471,1520678.70376
4472,3314007.62597
4473,1223863.30734
4474,9649714.64767
4475,1372664.25651
4476,1483270.61438
4477,1183789.48679
4478,1314470.89431
4479,1500926.95019
4480,1149596.24559
4481,4535324.66551
4482,980012.485352
4483,1346043.33379
4484,1121882.83648
4485,2118410.72176
4486,1238565.27503
4487,1308863.94438
4488,1414621.53295
4489,1089266.09211
4490,645865.981533
4491,670887.592927
4492,2914797.4094
4493,544024.001939
4494,1740225.45876
4495,2126337.02267
4496,1566155.43562
4497,2281103.98511
4498,1062411.25738
4499,1910585.53544
4500,661829.640079
4501,1208744.07901
4502,965163.694733
4503,2473709.44387
4504,1266716.992
4505,739964.650751
4506,2391012.23547
4507,755432.305705
4508,1492460.13262
4509,2721664.45972
4510,2778412.78953
4511,839910.040322
4512,1672938.28085
4513,2995503.45853
4514,867561.635997
4515,917159.482171
4516,1778572.44156
4517,3096557.14294
4518,622643.695551
4519,4144056.81263
4520,5948445.89622
4521,539383.985515
4522,638927.85734
4523,839785.66569
4524,936662.885635
4525,6048108.17274
4526,825205.986093
4527,1681619.23531
4528,1574601.41355
4529,1380890.50554
4530,3755976.40421
4531,1759171.57057
4532,1282226.0765
4533,4926676.20439
4534,924546.861255
4535,864614.956534
4536,3368631.4593
4537,906201.037805
4538,2034440.35958
4539,4136654.4978
4540,951803.785625
4541,847227.774657
4542,786996.951896
4543,871834.6493
4544,751497.428345
4545,965222.752877
4546,3806612.61945
4547,550660.927589
4548,903354.194158
4549,4017000.02356
4550,1717294.63739
4551,1055292.03629
4552,2584792.78469
4553,1308472.81551
4554,1521465.96616
4555,3660008.40537
4556,1634628.43986
4557,1044831.72962
4558,1308942.78861
4559,1808912.25592
4560,2181259.40423
4561,798513.167913
4562,2689555.58277
4563,910053.36549
4564,2030372.89699
4565,790882.177879
4566,677966.749495
4567,1077356.29323
4568,1080092.12505
4569,746626.413418
4570,1357002.45185
4571,5244997.18423
4572,1372538.43203
4573,1599125.66277
4574,2189905.8019
4575,1531075.27878
4576,903851.181305
4577,817621.754011
4578,2814453.47047
4579,1889522.93955
4580,2135622.10297
4581,1205566.98556
4582,2646197.13082
4583,1120916.69463
4584,2309836.70155
4585,3376055.11501
4586,960115.94384
4587,9336891.98001
4588,1222817.11623
4589,1241490.83649
4590,1110937.29789
4591,1238887.26569
4592,1185593.42024
4593,950053.615359
4594,3162579.12198
4595,1047340.47001
4596,1020042.39948
4597,1797288.79032
4598,2048555.39589
4599,3048293.263
4600,1049033.2503
4601,1021038.06051
4602,1286101.24502
4603,1922647.61471
4604,2605353.10522
4605,1883549.81993
4606,1078369.09155
4607,1088582.55987
4608,1171654.02427
4609,950053.615359
4610,946345.534571
4611,3558701.05282
4612,1104105.32876
4613,980229.489641
4614,15394635.6764
4615,1070270.80352
4616,2731780.40309
4617,3352247.60316
4618,1955015.68856
4619,796736.12286
4620,2024036.05611
4621,2849514.82009
4622,2151301.58331
4623,1477953.3095
4624,1529533.44157
4625,5713565.8265
4626,1777803.94994
4627,1608876.64557
4628,844354.876545
4629,2865780.78464
4630,1435630.13658
4631,941797.16728
4632,1363743.72943
4633,1181697.31021
4634,751555.044228
4635,7145346.72089
4636,848588.543671
4637,933763.518796
4638,1249105.03142
4639,2800512.31222
4640,1442694.48944
4641,1019710.46723
4642,1213703.25017
4643,581096.571662
4644,1350482.21306
4645,699410.730545
4646,949468.181285
4647,3932162.48456
4648,1060798.42101
4649,1027646.84447
4650,1692200.38265
4651,1410561.07501
4652,4723399.66719
4653,1254940.45567
4654,1122922.96779
4655,2641076.47342
4656,1129753.3046
4657,892597.874411
4658,2138533.83499
4659,699160.344929
4660,1916077.65633
4661,1325662.40472
4662,7461887.24816
4663,1216795.76995
4664,3269708.5461
4665,1139532.97774
4666,2245495.50147
4667,967506.308245
4668,2231247.57511
4669,1228258.45852
4670,883965.005665
4671,4922006.42331
4672,818591.052835
4673,2256372.37547
4674,2135790.93885
4675,856900.805035
4676,1371824.04865
4677,1090783.09535
4678,1555519.66679
4679,1732885.18202
4680,2073697.75475
4681,1689892.43471
4682,951453.856246
4683,1107074.99117
4684,1150445.99026
4685,2568678.48129
4686,1589204.01887
4687,1465514.77522
4688,1349756.57469
4689,1468053.60064
4690,1032540.23216
4691,1163827.07196
4692,841964.669687
4693,7102193.6196
4694,865165.737857
4695,5116428.38018
4696,2420031.28592
4697,1207834.46129
4698,2106991.88645
4699,1214706.33429
4700,757613.176046
4701,1096547.25313
4702,1597595.12858
4703,1220867.80316
4704,1469115.75774
4705,2308679.11529
4706,918042.892908
4707,1453983.38063
4708,1615729.12545
4709,847712.872052
4710,1048150.88783
4711,633314.491082
4712,1987892.7555
4713,694571.008033
4714,1044881.97031
4715,941383.660468
4716,2376890.15676
4717,1617083.47075
4718,2103816.30191
4719,2823507.91013
4720,518285.704753
4721,967509.805108
4722,1175731.00466
4723,7240156.07327
4724,1325519.38446
4725,859807.067527
4726,767316.677212
4727,943699.401943
4728,588288.505735
4729,1318459.60557
4730,872472.614928
4731,940428.443898
4732,3206840.7916
4733,1466547.46723
4734,11477871.5058
4735,904529.636987
4736,599062.073757
4737,1206097.52864
4738,2863680.54361
4739,1823889.36063
4740,669110.810979
4741,1741994.79356
4742,545919.179069
4743,570117.871498
4744,1686586.47351
4745,2284994.93685
4746,1037831.1192
4747,1839659.70571
4748,739901.635517
4749,790914.881
4750,1422825.63377
4751,718867.648379
4752,714950.979414
4753,1294794.3011
4754,1350312.1797
4755,1233048.89199
4756,1130876.09575
4757,827745.95673
4758,897965.235855
4759,899658.526465
4760,2838577.17394
4761,1260437.18843
4762,3750457.69717
4763,1774567.27279
4764,960851.41663
4765,1328244.78156
4766,2290506.97518
4767,3043061.71519
4768,5281839.19771
4769,1044126.06295
4770,1495634.58211
4771,802803.895166
4772,2767177.09551
4773,1292470.94286
4774,4686333.68553
4775,1454944.63293
4776,1214118.14568
4777,718315.4817
4778,1222071.48906
4779,727534.536214
4780,1668875.71362
4781,1544690.06211
4782,1540369.74265
4783,1475716.32192
4784,1665378.49512
4785,4623539.00962
4786,726795.548694
4787,3295594.9683
4788,993183.825945
4789,2424533.30109
4790,1509051.11609
4791,913068.508737
4792,851168.45089
4793,1753645.31949
4794,1470518.05295
4795,1107777.52634
4796,1361359.13346
4797,1015671.47503
4798,959893.861393
4799,2132185.35436
4800,2511089.23392
4801,943963.718078
4802,1267842.66174
4803,1762367.23997
4804,650232.2363
4805,1584793.6802
4806,1163969.49178
4807,1024082.87638
4808,1789817.45065
4809,1932348.21995
4810,797695.306439
4811,2151629.58991
4812,1129153.06022
4813,1397806.2099
4814,720646.921146
4815,646407.829942
4816,1289061.28111
4817,1464212.4192
4818,921055.364452
4819,932978.506611
4820,10911121.3966
4821,1487384.06381
4822,2722649.48795
4823,1673086.29096
4824,808062.304301
4825,849967.477983
4826,1631326.20698
4827,1419474.49717
4828,1231194.63678
4829,964017.813473
4830,3832507.93399
4831,1611492.34862
4832,978284.81564
4833,1165942.07189
4834,1481587.90262
4835,1028066.35613
4836,1413500.46048
4837,691560.962683
4838,2181298.73598
4839,2618701.17829
4840,1367781.66624
4841,2775198.17997
4842,998067.783878
4843,8304111.20473
4844,1340323.0803
4845,17094388.5165
4846,779501.863949
4847,1307931.53077
4848,2998747.77906
4849,1499929.18946
4850,1101041.53989
4851,885041.82907
4852,1393883.68913
4853,807177.301658
4854,1064054.30365
4855,7082385.90179
4856,4181903.73613
4857,2778013.74528
4858,4947164.50349
4859,954554.791793
4860,772830.747405
4861,892487.846885
4862,707942.658266
4863,926924.711019
4864,923890.40652
4865,1495899.1659
4866,2160536.0136
4867,1648961.43363
4868,2444102.79132
4869,1308708.40179
4870,1428281.9205
4871,950591.281594
4872,581317.445462
4873,4451961.61477
4874,703178.556027
4875,841712.426217
4876,801648.530187
4877,1375188.09795
4878,1683759.62258
4879,1353751.26867
4880,2164803.942
4881,1741944.92087
4882,9627496.80733
4883,1446209.26064
4884,1383961.28045
4885,893021.674217
4886,993811.599002
4887,3273900.96799
4888,1201278.57676
4889,1824301.38501
4890,899894.477854
4891,768661.725768
4892,2519714.49649
4893,2558359.09491
4894,2233170.57187
4895,12006398.1104
4896,2208332.98114
4897,3704863.44546
4898,1648016.56222
4899,2515283.28355
4900,818854.007263
4901,1713013.74487
4902,6277796.82307
4903,663211.14434
4904,3010627.70432
4905,1502109.64638
4906,1228428.66123
4907,3003130.55964
4908,1450328.40376
4909,926839.593119
4910,2411086.88312
4911,2331455.85506
4912,1428564.15494
4913,2174651.50897
4914,1462212.72579
4915,2370847.6632
4916,1737294.88835
4917,2992445.98544
4918,2061854.16515
4919,482425.621553
4920,1824196.21337
4921,1451242.49163
4922,825400.781306
4923,2039335.58862
4924,1537758.48894
4925,867360.157786
4926,894587.108864
4927,819613.801926
4928,2190571.83379
4929,1393916.96753
4930,918791.319295
4931,1611442.51178
4932,1634313.01648
4933,1269126.09717
4934,890239.75683
4935,1045320.08171
4936,885966.694188
4937,1242748.25049
4938,1054581.03994
4939,1658926.62824
4940,1615802.97625
4941,1612692.49497
4942,1042686.37366
4943,1412489.46559
4944,1246106.22579
4945,2373282.15801
4946,802820.917581
4947,1012147.69482
4948,1402809.26934
4949,2507477.53358
4950,1536698.01315
4951,4465209.64323
4952,1455036.16042
4953,3731964.24964
4954,1789343.44436
4955,2211141.71294
4956,1764213.62833
4957,833193.161816
4958,2361308.78999
4959,1186086.93546
4960,2405827.22251
4961,2672154.08044
4962,1558262.14462
4963,1807173.38138
4964,1153339.27957
4965,1852329.98688
4966,3648718.51312
4967,2410861.46206
4968,3128348.0739
4969,1108021.2916
4970,2814696.71897
4971,955124.719073
4972,694377.687663
4973,1561667.69053
4974,978979.34211
4975,1454825.27668
4976,1320631.77911
4977,3672616.36862
4978,5045164.33526
4979,1121583.81739
4980,1637627.44102
4981,3323713.82638
4982,1603341.86763
4983,2513961.92038
4984,1339255.25909
4985,1068211.4708
4986,1461171.62416
4987,2065812.25081
4988,1020075.80214
4989,1349787.44546
4990,1117677.22335
4991,1604179.71678
4992,3087029.40225
4993,1221823.4549
4994,571346.292791
4995,1825678.27622
4996,607032.80534
4997,1153196.59331
4998,1658174.28029
4999,10937452.9655
5000,2575157.47704
5001,589308.172369
5002,671883.127939
5003,2264800.45644
5004,943702.515522
5005,1962763.48453
5006,786130.32028
5007,973320.458098
5008,3405059.17583
5009,3419025.22279
5010,3659608.29794
5011,1075636.58894
5012,1509816.39612
5013,2455492.41556
5014,972368.0073
5015,1514224.47063
5016,2701244.10808
5017,2809112.27478
5018,761033.117424
5019,1875561.52251
5020,2137467.12039
5021,2727281.86983
5022,2889808.65238
5023,1461477.83406
5024,1391154.04331
5025,4303752.08873
5026,643077.155991
5027,1167872.77298
5028,893048.702299
5029,1326248.53182
5030,1886625.94665
5031,1063459.22428
5032,854508.872896
5033,710784.782093
5034,668040.34857
5035,3698698.2818
5036,2636528.35067
5037,985660.046694
5038,836710.077011
5039,1254120.30159
5040,805798.063705
5041,1381201.18518
5042,7709749.63336
5043,665858.428499
5044,1348297.53721
5045,1087155.3943
5046,746425.995001
5047,898739.288643
5048,915663.633562
5049,1348256.34541
5050,1037723.06901
5051,918563.472601
5052,639598.394928
5053,1071496.36242
5054,851150.890284
5055,1284414.54566
5056,2259115.75622
5057,1069177.27926
5058,825665.751521
5059,721394.002041
5060,1457633.24734
5061,968007.895124
5062,4404198.99293
5063,968866.257366
5064,931719.05917
5065,1127955.44166
5066,5822806.68048
5067,751641.765728
5068,4391751.77772
5069,583568.199348
5070,1553444.51895
5071,1392198.04893
5072,1042190.5568
5073,769105.021694
5074,1758262.01285
5075,679569.385252
5076,1994166.39888
5077,1899074.10662
5078,5351367.37805
5079,4934973.41514
5080,3898387.16503
5081,1161663.27263
5082,1366261.31252
5083,6579300.9609
5084,1119222.08802
5085,1269310.00171
5086,1169656.75921
5087,1078553.77721
5088,1167641.44074
5089,609335.256178
5090,1644513.26477
5091,1776637.91144
5092,750254.923448
5093,867725.72561
5094,588959.941992
5095,863174.940987
5096,809305.895114
5097,887427.191608
5098,1662888.30221
5099,1642737.00889
5100,1989615.73206
5101,6388096.9068
5102,1185198.73473
5103,1146447.21597
5104,1677601.3341
5105,994754.988067
5106,1360548.98294
5107,858168.604512
5108,1244586.69798
5109,637047.262359
5110,774171.851057
5111,1465501.98597
5112,1081601.26253
5113,1407180.37356
5114,1545445.81513
5115,3127979.25241
5116,939726.493999
5117,572143.537892
5118,3520768.21402
5119,821716.468994
5120,1627645.69122
5121,4215719.01885
5122,695170.177308
5123,1263491.62744
5124,998396.262507
5125,551447.541621
5126,2368912.75074
5127,1823544.85162
5128,1423731.65406
5129,929747.381219
5130,1410983.66106
5131,3307247.52624
5132,1867908.74666
5133,1192209.21002
5134,4003781.68983
5135,1339084.33441
5136,1262470.65546
5137,1391793.42025
5138,1469448.88103
5139,1102659.07311
5140,883482.559911
5141,1020438.53426
5142,2350290.18763
5143,891832.896685
5144,1660951.85516
5145,3096429.9149
5146,1114630.45533
5147,770461.238015
5148,595921.405053
5149,1006273.9136
5150,4119617.99205
5151,1076861.11703
5152,1398210.61987
5153,5244150.33311
5154,579495.756341
5155,802618.509884
5156,836872.914739
5157,1394165.5292
5158,1621378.65515
5159,2859789.96183
5160,1091732.34418
5161,874671.376698
5162,2105816.23216
5163,1128652.79252
5164,1967064.62578
5165,1995609.37427
5166,1224749.65197
5167,2221639.13869
5168,4436880.78449
5169,1467094.13164
5170,5486368.6274
5171,1194143.96356
5172,1227897.57658
5173,790745.24634
5174,1620445.05815
5175,1747116.71938
5176,1353251.84703
5177,1324153.75098
5178,10212479.6046
5179,1307501.18729
5180,1425822.52541
5181,3779004.08862
5182,3844971.13022
5183,9269951.4194
5184,2903202.48473
5185,2388230.85038
5186,1158135.74155
5187,1533985.42509
5188,1005074.97011
5189,1232146.07982
5190,1766390.44432
5191,913277.249291
5192,1362809.49939
5193,6081253.80912
5194,891015.868771
5195,3575922.6451
5196,2783294.81689
5197,986023.471506
5198,2081828.83794
5199,771398.328853
5200,1003981.3766
